,template,template_id,members_num
221,<*> <*> GoogleSoftwareUpdateAgent[ <*> [ lvl=2] -[ KSOutOfProcessFetcher(PrivateMethods) helperDidTerminate:] KSOutOfProcessFetcher fetch ended for URL: <*>,Event221,3
222,"ARPT: <*> wl0: MDNS: <*> SRV Recs, <*> TXT Recs",Event222,9
223,<*> : Scanning mode Contacts Only,Event223,7
224,Sandbox: com.apple.WebKit(9854) deny(1) file-read-data /private/etc/hosts,Event224,1
225,<*> <*> PM [ AirPlayUIAgent] BecomingInactive: NSWorkspaceWillSleepNotification,Event225,1
226,Sandbox: com.apple.Addres(37204) deny(1) network-outbound /private/var/run/mDNSResponder,Event226,1
227,full wake request (reason <*> <*> ms,Event227,1
228,ARPT: <*> wl0: wl_update_tcpkeep_seq: Original Seq: <*> Ack: <*> Win size: <*>,Event228,6
229,kern_open_file_for_direct_io(0),Event229,1
230,ARPT: <*> wl0: setup_keepalive: Remote IP: <*>,Event230,8
231,PM response took <*> ms <*> QQ),Event231,1
232,<*> : BTLE scanner Powered Off,Event232,4
233,<*> com.apple.calendar.store.log.caldav.queue] <*> Adding <*> <CalDAVAccountRefreshQueueableOperation: <*> Sequence: <*> to failed operations.] ,Event233,3
234,"NETWORK: no response from server, reachability, <*> queryRetries, <*>",Event234,4
235,Failed <*> connect (titleField) outlet from (MMSessionPickerChoosenRowView) <*> (NSTextField): missing setter or instance variable,Event235,1
236,<*> com.apple.calendar.store.log.caldav.queue] <*> Account xpc_ben@163.com@https://caldav.163.com/caldav/principals/users/xpc_ben%40163.com/ timed out when executing operation: <CalDAVAccountRefreshQueueableOperation: <*> Sequence: <*> ,Event236,1
237,"<*> com.apple.calendar.store.log.caldav.queue] <*> Account refresh failed with error: Error Domain=CoreDAVHTTPStatusErrorDomain <*> ""(null)"" UserInfo={AccountName=163, CalDAVErrFromRefresh=YES, CoreDAVHTTPHeaders=<CFBasicHash <*> <*> <*> >{type <*> immutable dict, count <*> <*> entries => <*> <*> Connection <*> <CFString0 <*> <*> <*> >{contents0 <*> ""keep-alive""} <*> <*> Content-Type <*> text/html <*> <*> Content-Length <*> <*> <*> <*> Server <*> nginx <*> <*> Date <*> <CFString1 <*> <*> <*> >{contents1 <*> ""Fri, <*> Jul <*> <*> GMT""} } }] ",Event237,1
238,"Page bounds {{0, <*>",Event238,2
239,"CFPasteboardRef CFPasteboardCreate(CFAllocatorRef, CFStringRef) : failed to create global data",Event239,2
240,Sandbox: SpotlightNetHelp(352) deny(1) ipc-posix-shm-read-data <*>,Event240,1
241,"no application identifier provided, can't use provisioning profiles [ <*> ",Event241,1
242,tcp_connection_destination_handle_tls_close_notify <*> closing socket due to TLS CLOSE_NOTIFY alert,Event242,1
243,CFNetwork SSLHandshake failed <*>,Event243,1
244,"Unable <*> simultaneously satisfy constraints: ( <*> H:[0 <*> >"",0 <*> H:|-(14)-[ <*> (Names:0 <*> <*> )>"",0 <*> 'NSView-Encapsulated-Layout-Width' H:[1 PageItemCell(73)] (Names:1 <*> )>"",1 <*> H:[2 <*> -(10)-[ <*> >"",1 <*> H:[3 <*> -(14)-| (Names:2 <*> <*> )>"",2 <*> H:[4 <*> -(>=NSSpace(8))-[ <*> >"" ) Will attempt <*> recover by breaking constraint <*> H:[5 <*> > Set the0 NSUserDefault NSConstraintBasedLayoutVisualizeMutuallyExclusiveConstraints <*> YES <*> have -[ NSWindow visualizeConstraints:] automatically called when this0 happens. And/or, break on objc_exception_throw <*> catch this1 in the1 debugger.",Event244,2
245,"Configuration Notice: ASL0 Module0 ""com.apple.authkit.osx.asl"" sharing output destination ""/var/log/Accounts"" with ASL1 Module1 ""com.apple.Accounts"". Output parameters from ASL2 Module2 ""com.apple.Accounts"" override any specified in ASL3 Module3 ""com.apple.authkit.osx.asl"".",Event245,1
246,Captive: [ CNInfoNetworkActive:1748] en0: SSID 'CalVisitor' making interface primary (cache indicates network not captive),Event246,3
247,(DiskStore.Normal:2382) <*> <*>,Event247,1
248,com.apple.Addres(37617) deny network-outbound /private/var/run/mDNSResponder,Event248,1
249,<*> <*> GoogleSoftwareUpdateAgent[ <*> [ lvl=2] -[ KSOutOfProcessFetcher0 beginFetchWithDelegate:] KSOutOfProcessFetcher1 start fetch from URL: <*>,Event249,2
250,com.apple.Addres(37682) deny network-outbound /private/var/run/mDNSResponder,Event250,1
251,com.apple.Addres(37725) deny network-outbound /private/var/run/mDNSResponder,Event251,1
252,com.apple.Addres(37745) deny network-outbound /private/var/run/mDNSResponder,Event252,1
253,"CCDataTap::profileRemoved, Owner: com.apple.driver.AirPort.Brcm4360.0, Name: StateSnapshots",Event253,1
254,"setting hostname to ""authorMacBook-Pro.local""",Event254,5
255,<*> deny mach-lookup com.apple.networking.captivenetworksupport,Event255,6
256,AirPort: Link Up on awdl0,Event256,9
257,ARPT: <*> wl0: setup_keepalive: Seq: <*> Ack: <*> Win size: <*>,Event257,8
258,RTC: Maintenance <*> <*> sleep <*> <*>,Event258,5
259,DB Path: /Users/xpc/Library/Containers/com.tencent.qq/Data/Documents/contents/916639562/QQ.db,Event259,1
260,Could not get event name for0 stream/token: com.apple.xpc.activity/4505: <*> Request for1 stale data,Event260,1
261,<*> <*> ksfetch[ <*> [ lvl=2] KSHelperReceiveAllData() KSHelperTool read <*> bytes from stdin.,Event261,3
262,<*> <*> GoogleSoftwareUpdateAgent[ <*> [ lvl=2] -[ KSUpdateCheckAction0 performAction] KSUpdateCheckAction1 starting update check for ticket(s): {( <*> productID=com.google.Chrome <*> xc=<KSPathExistenceChecker:0x10036e950 path=/Applications/Google Chrome.app> serverType=Omaha url=https://tools.google.com/service/update2 <*> <*> tagPath=/Applications/Google Chrome.app/Contents/Info.plist0 tagKey=KSChannelID brandPath=/Users/xpc/Library/Google/Google Chrome Brand.plist brandKey=KSBrandID versionPath=/Applications/Google Chrome.app/Contents/Info.plist1 versionKey=KSVersion cohort=1:1y5: cohortName=Stable ticketVersion=1 <*> )} Using server: <*> engine=<KSUpdateEngine:0x1007161b0> <*>,Event262,1
263,Error in CoreDragRemoveTrackingHandler: <*>,Event263,1
264,[ <*> FigAgglomeratorSetObjectForKey signalled <*> (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/LegibleOutput/FigAgglomerator.c line <*>,Event264,11
265,Location icon should now be in state 'Active',Event265,17
266,"ARPT: <*> IOPMPowerSource Information: onWake, SleepType: Normal Sleep, 'ExternalConnected': <*> 'TimeRemaining': <*> ",Event266,4
267,<IMMacNotificationCenterManager: <*> NC Disabled: NO,Event267,5
268,ARPT:0 <*> ARPT:1 Wake0 Reason: Wake1 on Scan offload,Event268,9
269,IO80211AWDLPeerManager::setAwdlAutoMode Resuming AWDL,Event269,15
270,doSaveChannels@286: Will write to: /Library/Logs/CrashReporter/CoreCapture/IOReporters/[ <*> <*> <*> - AssocFail:sts:2_rsn:0.xml,Event270,1
271,CCIOReporterFormatter::addRegistryChildToChannelDictionary streams <*>,Event271,7
272,-[ NETClientConnection evaluateCrazyIvan46] <*> - Perform CrazyIvan46! NeteaseMusic.17988 <*> <*>,Event272,1
273,com.apple.Addres(38132) deny network-outbound /private/var/run/mDNSResponder,Event273,1
274,doSaveChannels@286: Will write to: /Library/Logs/CrashReporter/CoreCapture/IOReporters/[ <*> <*> <*> - AuthFail:sts:5_rsn:0.xml,Event274,4
275,TBT W (2): <*> [ x] ,Event275,4
276,network changed: <*> <*> DNS! Proxy SMB,Event276,7
277,ARPT: <*> AQM agg params <*> maxlen hi/lo <*> 0xffff minlen <*> adjlen <*>,Event277,7
278,ARPT: <*> framerdy <*> bmccmd <*> framecnt <*>,Event278,8
279,CCFile::captureLog,Event279,17
280,Saw change in network reachability (isReachable=2),Event280,2
281,AppleThunderboltNHIType2::prePCIWake <*> power up complete <*> took <*> us,Event281,15
282,com.apple.Addres(38179) deny network-outbound /private/var/run/mDNSResponder,Event282,1
283,"SecOSStatusWith error:[ <*> Error Domain=NSOSStatusErrorDomain Code=-50 ""query missing0 class0 name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing1 class1 name}",Event283,5
284,"Service ""com.apple.xpc.launchd.unmanaged.loginwindow.94"" tried to hijack endpoint ""com.apple.tsm.uiserver"" from owner: com.apple.SystemUIServer.agent",Event284,3
285,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[ disable] ,Event285,16
286,com.apple.Addres(38210) deny network-outbound /private/var/run/mDNSResponder,Event286,2
287,AirPort: Link Down on awdl0. Reason <*> (Unspecified).,Event287,7
288,ASL Sender Statistics,Event288,9
289,Unable to start NetBIOS name service:,Event289,2
290,en0: BSSID changed to <*>,Event290,16
291,"PBRequester failed with Error0 Error1 Domain=NSURLErrorDomain <*> ""The0 Internet0 connection0 appears0 <*> <*> offline.""0 <*> {Error Domain=kCFErrorDomainCFNetwork <*> ""The1 Internet1 connection1 appears1 <*> <*> offline.""1 <*> <*> _kCFStreamErrorCodeKey=8,0 _kCFStreamErrorDomainKey=12,0 NSLocalizedDescription=The0 Internet2 connection2 appears2 <*> <*> offline.}}, <*> <*> _kCFStreamErrorDomainKey=12,1 _kCFStreamErrorCodeKey=8,1 NSLocalizedDescription=The1 Internet3 connection3 appears3 <*> <*> offline.}",Event291,3
292,CCFile::copyFile fileName is [ <*> <*> <*> <*> source path:/var/log/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/DriverLogs//[ <*> <*> <*> <*> dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/[ <*> <*> <*> <*> <*> <*> <*> <*>,Event292,2
293,Received Capture Event,Event293,15
294,-[ NETClientConnection effectiveBundleID] using process name <*> as bundle0 <*> (this is expected for daemons without bundle1 <*>,Event294,13
295,############################## _getSysMsgList,Event295,10
296,CGXDisplayDidWakeNotification [ <*> : posting kCGSDisplayDidWake,Event296,3
297,Session <*> destroyed,Event297,2
298,[ <*> <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,Event298,23
299,Sandbox: QuickLookSatelli(38418) deny(1) mach-lookup com.apple.networkd,Event299,1
300,"nw_path_evaluator_start_helper_connection0 net_helper_path_evaluation_start failed, dumping backtrace: [ <*> <*> <*> libsystem_network.dylib0 <*> __nw_create_backtrace_string <*> <*> <*> libsystem_network.dylib1 <*> nw_path_evaluator_start_helper_connection1 <*> <*> <*> libdispatch.dylib0 <*> _dispatch_call_block_and_release <*> <*> <*> libdispatch.dylib1 <*> _dispatch_client_callout <*> <*> <*> libdispatch.dylib2 <*> _dispatch_queue_drain <*> <*> <*> libdispatch.dylib3 <*> _dispatch_queue_invoke <*> <*> <*> libdispatch.dylib4 <*> _dispatch_root_queue_drain <*> <*> <*> libdispatch.dylib5 <*> _dispatch_worker_thread3 <*> <*> <*> libsystem_pthread.dylib0 <*> _pthread_wqthread <*> <*> <*> libsystem_pthread.dylib1 <*> start_wqthread <*> <*>",Event300,1
301,"CoreAnimation: warning, deleted thread with uncommitted CATransaction; set CA_DEBUG_TRANSACTIONS=1 in environment to log backtraces.",Event301,1
302,RTC: PowerByCalendarDate setting ignored,Event302,11
303,Sandbox: com.apple.Addres(38449) deny(1) network-outbound /private/var/run/mDNSResponder,Event303,1
304,en0: channel changed to <*>,Event304,14
305,<*> HID] <*> ATC] AppleDeviceManagementHIDEventService::processWakeReason Wake reason: Host <*>,Event305,8
306,Saw change in network reachability (isReachable=0),Event306,2
307,"IO80211AWDLPeerManager::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)",Event307,11
308,-[ <*> parser:didStartElement:namespaceURI:qualifiedName:attributes:] Type not found in EWSItemType for ExchangePersonIdGuid (t:ExchangePersonIdGuid),Event308,4
309,ARPT: <*> wl0: wl_update_tcpkeep_seq: Updated seq/ack/win from UserClient Seq <*> Ack <*> Win size <*>,Event309,10
310,"<*> scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",Event310,166
311,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,Event311,44
312,AppleCamIn::handleWakeEvent_gated,Event312,15
313,full wake promotion (reason <*> <*> ms,Event313,1
314,-[ ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: <*>,Event314,20
315,"NETWORK: requery, <*> <*> <*> <*> <*> items, fQueryRetries, <*> fLastRetryTimestamp, <*>",Event315,17
316,"NSURLSession/NSURLConnection HTTP load failed (kCFStreamErrorDomainSSL, <*>",Event316,1
317,"[ QL] No sandbox token for request <QLThumbnailRequest vmware-usbarb-25037.log>, it will probably fail",Event317,1
318,schedule invalidation <DYTransport <*> error: lost transport connection <*>,Event318,1
319,Thermal pressure0 state:0 <*> Memory pressure1 state:1 <*>,Event319,39
320,KeychainGetICDPStatus: status: off,Event320,8
321,Error returned from iconservicesagent: (null),Event321,13
322,[ <*> mv_LowLevelCheckIfVideoPlayableUsingDecoder signalled <*> (kFigMediaValidatorError_VideoCodecNotSupported) (video codec <*> at line <*>,Event322,1
323,<<<< MediaValidator >>>> mv_LookupCodecSupport: Unrecognized codec <*>,Event323,1
324,<<<< MediaValidator >>>> mv_ValidateRFC4281CodecId: Unrecognized codec0 1.(null). Failed codec1 specific check.,Event324,1
325,CoreAnimation: timed out fence <*>,Event325,1
326,tcp_connection_tls_session_error_callback_imp <*> __tcp_connection_tls_session_callback_write_block_invoke.434 error <*>,Event326,8
327,KeychainGetICDPStatus: keychain: <*>,Event327,14
328,Failed <*> connect (view) outlet from (NSApplication) <*> (NSColorPickerGridView): missing setter or instance variable,Event328,1
329,<*> <*> <*> I <*> VoipWrapper <*> DAVEngineImpl.cpp:1400:Close <*> close video chat. llFriendUIN = <*>,Event329,4
330,"IOPMrootDomain: idle cancel, state <*>",Event330,3
331,<*> ERROR: <*> timed out after <*> <*> <*> mMajorChangePending=0,Event331,1
332,ARPT: <*> AirPort_Brcm43xx::powerChange: System Wake0 - Full Wake/ Dark Wake1 / Maintenance wake,Event332,12
333,<*> : BTLE scanner Powered On,Event333,8
334,ARPT: <*> wl0: setup_keepalive: interval <*> retry_interval <*> retry_count <*>,Event334,11
335,ARPT: <*> wl0: setup_keepalive: Local port:0 <*> Remote port:1 <*>,Event335,8
336,"ARPT: <*> IOPMPowerSource Information: onSleep, SleepType: Normal Sleep, 'ExternalConnected': <*> 'TimeRemaining': <*> ",Event336,11
337,-[ NETClientConnection evaluateCrazyIvan46] <*> - Perform CrazyIvan46! <*> <*> <*>,Event337,4
338,<*> NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:] _block_invoke unexpected switch value <*>,Event338,16
339,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[ enable] ,Event339,12
340,AppleThunderboltNHIType2::waitForOk2Go2Sx - intel_rp <*> <*> dlla_reporting_supported <*> <*>,Event340,6
341,mDNS_RegisterInterface: Frequent transitions for interface <*> <*>,Event341,3
342,ARPT: <*> wlc_dump_aggfifo:,Event342,6
343,CCFile::captureLogRun() Exiting CCFile::captureLogRun,Event343,22
344,CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,Event344,9
345,Previous sleep cause: <*>,Event345,15
346,en0: Supported channels <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,Event346,2
347,nw_nat64_post_new_ifstate successfully changed <*> ifstate from <*> to <*>,Event347,15
348,CCFile::captureLog Received Capture notice id: <*> reason = AuthFail:sts:5_rsn:0,Event348,15
349,CCFile::captureLogRun Skipping current file0 Dir file1 <*> <*> <*> <*> <*> Current File <*> <*> <*> <*> <*>,Event349,31
350,CCFile::copyFile fileName is [ <*> <*> <*> <*> source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/OneStats//[ <*> <*> <*> <*> dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[ <*> <*> <*> <*> <*> <*> <*> <*>,Event350,8
351,did discard act <*> inact <*> purgeable <*> spec <*> cleaned <*>,Event351,1
352,en0::IO80211Interface::postMessage bssid changed,Event352,10
353,"CCDataTap::profileRemoved, Owner: com.apple.iokit.IO80211Family, Name: AssociationEventHistory",Event353,1
354,"ARPT: <*> wl0: Roamed or switched channel, reason <*> bssid <*> last RSSI <*>",Event354,4
355,"DB Error: <*> ""no such table: <*>",Event355,3
356,AirPort: Link Down on en0. Reason <*> (Disassociated because station leaving).,Event356,5
357,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route <*> <*> port <*> <*> unplug <*> <*>,Event357,36
358,****0 <*> BroadcomBluetoothHostControllerUSBTransport] <*> start] <*> Completed (matched on Device) <*> <*> ****1,Event358,3
359,-[ NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the0 primary key failed. Dropping the1 journal record.,Event359,17
360,sigio_handler: sigio_handler_active != <*>,Event360,5
361,Wake reason: ARPT (Network),Event361,3
362,Host controller terminated,Event362,1
363,<*> HID] <*> MT] AppleActuatorHIDEventDriver::start entered,Event363,1
364,Captive: CNPluginHandler en0: Evaluating,Event364,4
365,hibernate_setup(0) took <*> ms,Event365,2
366,in6_unlink_ifa: IPv6 address <*> has no prefix,Event366,9
367,<*> NETClientConnection evaluateCrazyIvan46] _block_invoke <*> - Hit by torpedo! <*> <*> <*>,Event367,9
368,"Setting BTCoex Config: enable_2G:1, profile_2g:0, enable_5G:1, profile_5G:0",Event368,7
369,button report: <*>,Event369,20
370,FA||Url||taskID[ <*> dealloc,Event370,17
371,Captive: CNPluginHandler en0: Inactive,Event371,4
372,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from SUSPENDED to AUTO,Event372,6
373,****0 <*> IOBluetoothHostControllerUSBTransport] <*> start] <*> completed <*> result = TRUE <*> <*> ****1,Event373,2
374,tcp_connection_handle_connect_conditions_bad <*> failed: <*> - No network route,Event374,18
375,ARPT: <*> AirPort_Brcm43xx::syncPowerState: WWEN[ enabled] ,Event375,12
376,hibernate_machine_init reading,Event376,2
377,AppleThunderboltGenericHAL::earlyWake <*> complete <*> took <*> milliseconds,Event377,22
378,[ BluetoothHIDDeviceController] ERROR: Could not find the disconnected object,Event378,2
379,"setting hostname to ""calvisitor-10-105-162-124.calvisitor.1918.berkeley.edu""",Event379,1
380,hibernate image path: /var/vm/sleepimage,Event380,2
381,efi pagecount <*>,Event381,2
382,hibernate_teardown_pmap_structs done: last_valid_compact_indx <*>,Event382,2
383,Unrecognized XSSimpleTypeDefinition: OneOff,Event383,2
384,vm_compressor_fastwake_warmup completed - took <*> msecs,Event384,1
385,CCFile::captureLog Received Capture notice id: <*> reason = AssocFail:sts:2_rsn:0,Event385,2
386,CCFile::copyFile fileName is [ <*> <*> <*> <*> source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/IO80211AWDLPeerManager//[ <*> <*> <*> <*> dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[ <*> <*> <*> <*> <*> <*> <*> <*>,Event386,9
387,Captive: CNPluginHandler en0: Authenticated,Event387,7
388,jemmytest,Event388,10
389,"[ Accounts] Current connection, <NSXPCConnection: <*> connection from pid <*> doesn't have account access.",Event389,2
390,"securityd_xpc_dictionary_handler cloudd[ <*> copy_matching Error Domain=NSOSStatusErrorDomain Code=-50 ""query missing0 class0 name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing1 class1 name}",Event390,4
391,send_datagram_available_ping: pid <*> failed to act on a ping it dequeued before timing out.,Event391,26
392,"Unable <*> simultaneously satisfy constraints: ( ""<NSAutoresizingMaskLayoutConstraint:0x7f9d574e5370 h=-&-0 v=-&-0 V:[0 <*> -(11)-| (Names:0 <*> )>"",0 ""<NSAutoresizingMaskLayoutConstraint:0x7f9d7561a270 h=-&-1 v=-&-1 V:|-(45)-[0 <*> (Names:1 <*> )>"",1 ""<NSAutoresizingMaskLayoutConstraint:0x7f9d6aa2cf10 h=-&-2 v=--& V:[1 <*> >"", ""<NSAutoresizingMaskLayoutConstraint:0x7f9d75652870 h=-&-3 v=-&-2 V:|-(0)-[ <*> (Names:2 <*> )>"",2 ""<NSAutoresizingMaskLayoutConstraint:0x7f9d77ef8f50 h=-&-4 v=-&-3 V:[2 <*> -(0)-| (Names:3 <*> )>"" ) Will attempt <*> recover by breaking constraint <NSAutoresizingMaskLayoutConstraint:0x7f9d7561a270 h=-&-5 v=-&-4 V:|-(45)-[1 <*> (Names:4 <*> )> Set the0 NSUserDefault NSConstraintBasedLayoutVisualizeMutuallyExclusiveConstraints <*> YES <*> have -[ NSWindow visualizeConstraints:] automatically called when this0 happens. And/or, break on objc_exception_throw <*> catch this1 in the1 debugger.",Event392,1
393,"Path not0 allowed <*> target domain: type <*> pid, path <*> <*> error <*> <*> The specified service did not1 ship <*> the requestor's bundle, origin <*> /System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc",Event393,15
394,<*> <*> GoogleSoftwareUpdateAgent[ <*> [ lvl=2] -[ KSAgentApp(KeystoneDelegate) updateEngineFinishedWithErrors:] Keystone finished: errors=0,Event394,2
395,<*> <*> GoogleSoftwareUpdateAgent[ <*> [ lvl=2] -[ KSAgentApp(KeystoneThread) runKeystonesInThreadWithArg:] About to run checks for any other apps.,Event395,1
396,ARPT: <*> wl0: leaveModulePoweredForOffloads: Wi-Fi will stay on.,Event396,9
397,"Arranged view frame: {{0, <*>",Event397,1
398,<*> com.apple.calendar.store.log.caldav.coredav] <*> Refusing <*> parse response <*> PROPPATCH because of content-type: <*> text/html; charset=UTF-8] .] ,Event398,5
399,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from AUTO to SUSPENDED,Event399,14
400,CCProfileMonitor::setStreamEventHandler,Event400,1
401,Location icon should now be in state 'Inactive',Event401,20
402,Telling CSI to go low power.,Event402,1
403,ARPT: <*> AirPort_Brcm43xx::powerChange: System Sleep,Event403,17
404,-[ UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (null) UASuggestedActionType=0 (null)/(null) opts=(null) <*> <*> <*> confidence=1 from=(null)/(null) (UABestAppSuggestionManager.m <*>,Event404,14
405,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error <*> ""Account identity0 not0 set"" UserInfo={NSDescription=Account identity1 not1 set}",Event405,12
406,Bluetooth -- <*> is supported - Disable <*> meta event,Event406,11
407,ARPT: <*> wl0: MDNS: IPV6 Addr: <*>,Event407,28
408,USBMSC Identifier (non-unique): <*> <*> <*> <*> <*>,Event408,12
409,AppleCamIn::systemWakeCall - messageType = <*>,Event409,56
410,Wake reason: RTC (Alarm),Event410,5
411,AppleCamIn::wakeEventHandlerThread,Event411,20
